lng,lat,v
120.630268,27.924831,22
120.639251,27.924831,25
120.648234,27.924831,31
120.657217,27.924831,36
120.666201,27.924831,39
120.675184,27.924831,42
120.684167,27.924831,43
120.69315,27.924831,43
120.702133,27.924831,41
120.711116,27.924831,38
120.720099,27.924831,31
120.729083,27.924831,22
120.738066,27.924831,14
120.747049,27.924831,14
120.756032,27.924831,16
120.765015,27.924831,19
120.773998,27.924831,27
120.782982,27.924831,33
120.791965,27.924831,44
120.800948,27.924831,47
120.809931,27.924831,51
120.818914,27.924831,52
120.827897,27.924831,53
120.83688,27.924831,52
120.845864,27.924831,48
120.854847,27.924831,44
120.86383,27.924831,34
120.872813,27.924831,23
120.881796,27.924831,19
120.890779,27.924831,12
120.899763,27.924831,9
120.908746,27.924831,8
120.917729,27.924831,7
120.926712,27.924831,6
120.935695,27.924831,5
120.944678,27.924831,5
120.953661,27.924831,5
120.962645,27.924831,4
120.971628,27.924831,4
120.980611,27.924831,4
120.989594,27.924831,4
120.998577,27.924831,4
121.00756,27.924831,4
121.016544,27.924831,4
121.025527,27.924831,4
121.03451,27.924831,4
121.070442,27.924831,4
121.079426,27.924831,4
121.088409,27.924831,6
121.097392,27.924831,7
121.106375,27.924831,9
121.115358,27.924831,10
121.124341,27.924831,10
121.133324,27.924831,8
121.142308,27.924831,6
121.151291,27.924831,5
121.160274,27.924831,4
121.169257,27.924831,4
121.17824,27.924831,4
118.366513,27.932768,4
118.375497,27.932768,4
118.456345,27.932768,4
118.465328,27.932768,4
118.474311,27.932768,5
118.483294,27.932768,6
118.492278,27.932768,9
118.501261,27.932768,15
118.510244,27.932768,20
118.519227,27.932768,29
118.52821,27.932768,33
118.537193,27.932768,32
118.546176,27.932768,24
118.55516,27.932768,15
118.564143,27.932768,10
118.573126,27.932768,6
118.582109,27.932768,4
118.591092,27.932768,4
118.600075,27.932768,4
118.609059,27.932768,4
118.618042,27.932768,4
118.627025,27.932768,4
118.636008,27.932768,4
119.606189,27.932768,4
119.615172,27.932768,4
119.624155,27.932768,4
119.633138,27.932768,4
119.642121,27.932768,4
119.651104,27.932768,4
119.660087,27.932768,4
119.929582,27.932768,5
119.938565,27.932768,6
119.947548,27.932768,6
119.956531,27.932768,6
119.965515,27.932768,5
119.974498,27.932768,5
119.983481,27.932768,4
120.073312,27.932768,4
120.082296,27.932768,4
120.360773,27.932768,4
120.369756,27.932768,4
120.37874,27.932768,5
120.387723,27.932768,5
120.396706,27.932768,5
120.405689,27.932768,5
120.414672,27.932768,5
120.423655,27.932768,5
120.432639,27.932768,5
120.441622,27.932768,5
120.450605,27.932768,4
120.459588,27.932768,4
120.468571,27.932768,4
120.477554,27.932768,4
120.486537,27.932768,4
120.495521,27.932768,4
120.504504,27.932768,5
120.513487,27.932768,5
120.52247,27.932768,6
120.531453,27.932768,7
120.540436,27.932768,9
120.54942,27.932768,12
120.558403,27.932768,14
120.567386,27.932768,16
120.576369,27.932768,18
120.585352,27.932768,17
120.594335,27.932768,16
120.603318,27.932768,15
120.612302,27.932768,16
120.621285,27.932768,19
120.630268,27.932768,23
120.639251,27.932768,28
120.648234,27.932768,34
120.657217,27.932768,40
120.666201,27.932768,45
120.675184,27.932768,48
120.684167,27.932768,49
120.69315,27.932768,49
120.702133,27.932768,46
120.711116,27.932768,43
120.720099,27.932768,38
120.729083,27.932768,28
120.738066,27.932768,19
120.747049,27.932768,19
120.756032,27.932768,24
120.765015,27.932768,28
120.773998,27.932768,34
120.782982,27.932768,42
120.791965,27.932768,47
120.800948,27.932768,49
120.809931,27.932768,52
120.818914,27.932768,52
120.827897,27.932768,53
120.83688,27.932768,52
120.845864,27.932768,49
120.854847,27.932768,44
120.86383,27.932768,35
120.872813,27.932768,25
120.881796,27.932768,18
120.890779,27.932768,12
120.899763,27.932768,9
120.908746,27.932768,8
120.917729,27.932768,7
120.926712,27.932768,6
120.935695,27.932768,5
120.944678,27.932768,5
120.953661,27.932768,5
120.962645,27.932768,5
120.971628,27.932768,4
120.980611,27.932768,4
120.989594,27.932768,4
120.998577,27.932768,4
121.00756,27.932768,4
121.070442,27.932768,4
121.079426,27.932768,4
121.088409,27.932768,4
121.097392,27.932768,5
121.106375,27.932768,5
121.115358,27.932768,6
121.124341,27.932768,6
121.133324,27.932768,6
121.142308,27.932768,5
121.151291,27.932768,4
121.169257,27.932768,4
118.465328,27.940704,4
118.474311,27.940704,5
118.483294,27.940704,7
118.492278,27.940704,10
118.501261,27.940704,14
118.510244,27.940704,21
118.519227,27.940704,28
118.52821,27.940704,30
118.537193,27.940704,30
118.546176,27.940704,20
118.55516,27.940704,15
118.564143,27.940704,8
118.573126,27.940704,5
118.582109,27.940704,4
118.591092,27.940704,4
118.600075,27.940704,4
118.609059,27.940704,4
118.618042,27.940704,4
118.627025,27.940704,4
119.606189,27.940704,4
119.615172,27.940704,4
119.624155,27.940704,4
119.633138,27.940704,5
119.642121,27.940704,5
119.651104,27.940704,5
119.660087,27.940704,5
119.669071,27.940704,4
119.911616,27.940704,4
119.920599,27.940704,4
119.929582,27.940704,5
119.938565,27.940704,6
119.947548,27.940704,6
119.956531,27.940704,6
119.965515,27.940704,5
119.974498,27.940704,5
120.046363,27.940704,4
120.064329,27.940704,4
120.369756,27.940704,4
120.37874,27.940704,4
120.387723,27.940704,4
120.396706,27.940704,4
120.405689,27.940704,4
120.414672,27.940704,4
120.423655,27.940704,4
120.432639,27.940704,5
120.441622,27.940704,4
120.450605,27.940704,4
120.459588,27.940704,4
120.468571,27.940704,4
120.477554,27.940704,4
120.486537,27.940704,4
120.495521,27.940704,4
120.504504,27.940704,5
120.513487,27.940704,5
120.52247,27.940704,6
120.531453,27.940704,8
120.540436,27.940704,10
120.54942,27.940704,14
120.558403,27.940704,16
120.567386,27.940704,18
120.576369,27.940704,20
120.585352,27.940704,21
120.594335,27.940704,22
120.603318,27.940704,22
120.612302,27.940704,20
120.621285,27.940704,22
120.630268,27.940704,25
120.639251,27.940704,31
120.648234,27.940704,39
120.657217,27.940704,45
120.666201,27.940704,50
120.675184,27.940704,51
120.684167,27.940704,51
120.69315,27.940704,51
120.702133,27.940704,49
120.711116,27.940704,47
120.720099,27.940704,35
120.729083,27.940704,31
120.738066,27.940704,21
120.747049,27.940704,24
120.756032,27.940704,29
120.765015,27.940704,35
120.773998,27.940704,41
120.782982,27.940704,47
120.791965,27.940704,49
120.800948,27.940704,51
120.809931,27.940704,52
120.818914,27.940704,52
120.827897,27.940704,52
120.83688,27.940704,52
120.845864,27.940704,48
120.854847,27.940704,41
120.86383,27.940704,31
120.872813,27.940704,24
120.881796,27.940704,16
120.890779,27.940704,13
120.899763,27.940704,10
120.908746,27.940704,8
120.917729,27.940704,7
120.926712,27.940704,7
120.935695,27.940704,6
120.944678,27.940704,6
120.953661,27.940704,5
120.962645,27.940704,5
120.971628,27.940704,5
120.980611,27.940704,4
120.989594,27.940704,4
120.998577,27.940704,4
121.00756,27.940704,4
121.061459,27.940704,4
121.070442,27.940704,4
121.079426,27.940704,4
121.088409,27.940704,4
121.097392,27.940704,4
121.106375,27.940704,4
121.115358,27.940704,4
121.124341,27.940704,4
121.133324,27.940704,4
121.142308,27.940704,4
121.151291,27.940704,4
121.160274,27.940704,4
121.169257,27.940704,4
118.465328,27.94864,4
118.474311,27.94864,4
118.483294,27.94864,5
118.492278,27.94864,9
118.501261,27.94864,12
118.510244,27.94864,18
118.519227,27.94864,23
118.52821,27.94864,26
118.537193,27.94864,26
118.546176,27.94864,15
118.55516,27.94864,11
118.564143,27.94864,6
118.573126,27.94864,4
118.582109,27.94864,4
118.591092,27.94864,4
119.588222,27.94864,4
119.597205,27.94864,4
119.606189,27.94864,4
119.615172,27.94864,5
119.624155,27.94864,5
119.633138,27.94864,6
119.642121,27.94864,6
119.651104,27.94864,7
119.660087,27.94864,7
119.669071,27.94864,5
119.678054,27.94864,5
119.920599,27.94864,4
119.929582,27.94864,5
119.938565,27.94864,5
119.947548,27.94864,5
119.956531,27.94864,5
119.965515,27.94864,4
119.974498,27.94864,4
120.37874,27.94864,4
120.414672,27.94864,4
120.423655,27.94864,4
120.432639,27.94864,4
120.441622,27.94864,4
120.450605,27.94864,4
120.459588,27.94864,4
120.468571,27.94864,4
120.477554,27.94864,4
120.486537,27.94864,4
120.495521,27.94864,4
120.504504,27.94864,5
120.513487,27.94864,6
120.52247,27.94864,7
120.531453,27.94864,9
120.540436,27.94864,12
120.54942,27.94864,15
120.558403,27.94864,19
120.567386,27.94864,21
120.576369,27.94864,24
120.585352,27.94864,26
120.594335,27.94864,27
120.603318,27.94864,27
120.612302,27.94864,27
120.621285,27.94864,29
120.630268,27.94864,32
120.639251,27.94864,37
120.648234,27.94864,44
120.657217,27.94864,49
120.666201,27.94864,51
120.675184,27.94864,52
120.684167,27.94864,53
120.69315,27.94864,53
120.702133,27.94864,51
120.711116,27.94864,46
120.720099,27.94864,40
120.729083,27.94864,36
120.738066,27.94864,29
120.747049,27.94864,32
120.756032,27.94864,37
120.765015,27.94864,43
120.773998,27.94864,45
120.782982,27.94864,49
120.791965,27.94864,50
120.800948,27.94864,51
120.809931,27.94864,51
120.818914,27.94864,51
120.827897,27.94864,51
120.83688,27.94864,50
120.845864,27.94864,44
120.854847,27.94864,37
120.86383,27.94864,29
120.872813,27.94864,22
120.881796,27.94864,17
120.890779,27.94864,14
120.899763,27.94864,12
120.908746,27.94864,9
120.917729,27.94864,9
120.926712,27.94864,7
120.935695,27.94864,7
120.944678,27.94864,6
120.953661,27.94864,6
120.962645,27.94864,5
120.971628,27.94864,5
120.980611,27.94864,5
120.989594,27.94864,4
120.998577,27.94864,4
121.00756,27.94864,4
121.025527,27.94864,4
121.043493,27.94864,4
121.052476,27.94864,4
121.061459,27.94864,4
121.070442,27.94864,5
121.079426,27.94864,5
121.088409,27.94864,5
121.097392,27.94864,4
121.106375,27.94864,4
121.115358,27.94864,4
121.124341,27.94864,4
121.142308,27.94864,4
121.160274,27.94864,4
118.465328,27.956575,4
118.474311,27.956575,4
118.483294,27.956575,4
118.492278,27.956575,6
118.501261,27.956575,8
118.510244,27.956575,12
118.519227,27.956575,16
118.52821,27.956575,17
118.537193,27.956575,19
118.546176,27.956575,11
118.55516,27.956575,9
118.564143,27.956575,5
118.573126,27.956575,4
118.582109,27.956575,4
118.878553,27.956575,4
118.914486,27.956575,4
118.923469,27.956575,4
118.932452,27.956575,4
118.941435,27.956575,4
119.174997,27.956575,4
119.588222,27.956575,4
119.597205,27.956575,4
119.606189,27.956575,5
119.615172,27.956575,8
119.624155,27.956575,10
119.633138,27.956575,11
119.642121,27.956575,11
119.651104,27.956575,10
119.660087,27.956575,10
119.669071,27.956575,7
119.678054,27.956575,6
119.687037,27.956575,4
119.947548,27.956575,4
119.956531,27.956575,4
119.965515,27.956575,4
119.974498,27.956575,4
119.983481,27.956575,4
119.992464,27.956575,4
120.387723,27.956575,4
120.414672,27.956575,4
120.423655,27.956575,4
120.432639,27.956575,4
120.441622,27.956575,4
120.450605,27.956575,4
120.459588,27.956575,4
120.468571,27.956575,4
120.477554,27.956575,4
120.486537,27.956575,4
120.495521,27.956575,5
120.504504,27.956575,6
120.513487,27.956575,7
120.52247,27.956575,8
120.531453,27.956575,11
120.540436,27.956575,14
120.54942,27.956575,18
120.558403,27.956575,24
120.567386,27.956575,28
120.576369,27.956575,32
120.585352,27.956575,35
120.594335,27.956575,35
120.603318,27.956575,35
120.612302,27.956575,35
120.621285,27.956575,37
120.630268,27.956575,38
120.639251,27.956575,43
120.648234,27.956575,50
120.657217,27.956575,50
120.666201,27.956575,53
120.675184,27.956575,53
120.684167,27.956575,53
120.69315,27.956575,54
120.702133,27.956575,53
120.711116,27.956575,50
120.720099,27.956575,46
120.729083,27.956575,44
120.738066,27.956575,42
120.747049,27.956575,45
120.756032,27.956575,47
120.765015,27.956575,48
120.773998,27.956575,50
120.782982,27.956575,51
120.791965,27.956575,51
120.800948,27.956575,51
120.809931,27.956575,51
120.818914,27.956575,51
120.827897,27.956575,50
120.83688,27.956575,49
120.845864,27.956575,39
120.854847,27.956575,34
120.86383,27.956575,29
120.872813,27.956575,23
120.881796,27.956575,19
120.890779,27.956575,18
120.899763,27.956575,15
120.908746,27.956575,12
120.917729,27.956575,10
120.926712,27.956575,8
120.935695,27.956575,8
120.944678,27.956575,7
120.953661,27.956575,6
120.962645,27.956575,5
120.971628,27.956575,5
120.980611,27.956575,5
120.989594,27.956575,5
120.998577,27.956575,4
121.00756,27.956575,4
121.016544,27.956575,4
121.03451,27.956575,4
121.043493,27.956575,4
121.052476,27.956575,4
121.061459,27.956575,5
121.070442,27.956575,5
121.079426,27.956575,6
121.088409,27.956575,6
121.097392,27.956575,5
121.106375,27.956575,5
121.115358,27.956575,4
121.124341,27.956575,4
121.133324,27.956575,4
121.142308,27.956575,4
121.151291,27.956575,4
121.160274,27.956575,4
122.229269,27.956575,4
122.238252,27.956575,4
118.474311,27.96451,4
118.483294,27.96451,4
118.492278,27.96451,4
118.501261,27.96451,6
118.510244,27.96451,8
118.519227,27.96451,10
118.52821,27.96451,12
118.537193,27.96451,12
118.546176,27.96451,8
118.55516,27.96451,6
118.564143,27.96451,4
118.573126,27.96451,4
118.582109,27.96451,4
118.86957,27.96451,4
118.878553,27.96451,4
118.887536,27.96451,4
118.896519,27.96451,4
118.905503,27.96451,4
118.914486,27.96451,4
118.923469,27.96451,5
118.932452,27.96451,5
118.941435,27.96451,4
118.950418,27.96451,4
119.588222,27.96451,4
119.597205,27.96451,5
119.606189,27.96451,8
119.615172,27.96451,12
119.624155,27.96451,18
119.633138,27.96451,20
119.642121,27.96451,20
119.651104,27.96451,18
119.660087,27.96451,15
119.669071,27.96451,9
119.678054,27.96451,7
119.687037,27.96451,5
119.956531,27.96451,4
119.965515,27.96451,4
119.974498,27.96451,4
119.983481,27.96451,4
119.992464,27.96451,4
120.405689,27.96451,4
120.414672,27.96451,4
120.423655,27.96451,4
120.432639,27.96451,4
120.441622,27.96451,4
120.450605,27.96451,4
120.459588,27.96451,4
120.468571,27.96451,4
120.477554,27.96451,4
120.486537,27.96451,4
120.495521,27.96451,5
120.504504,27.96451,6
120.513487,27.96451,8
120.52247,27.96451,11
120.531453,27.96451,14
120.540436,27.96451,17
120.54942,27.96451,23
120.558403,27.96451,29
120.567386,27.96451,35
120.576369,27.96451,39
120.585352,27.96451,43
120.594335,27.96451,44
120.603318,27.96451,45
120.612302,27.96451,45
120.621285,27.96451,46
120.630268,27.96451,48
120.639251,27.96451,50
120.648234,27.96451,51
120.657217,27.96451,53
120.666201,27.96451,54
120.675184,27.96451,54
120.684167,27.96451,54
120.69315,27.96451,54
120.702133,27.96451,53
120.711116,27.96451,52
120.720099,27.96451,49
120.729083,27.96451,49
120.738066,27.96451,49
120.747049,27.96451,51
120.756032,27.96451,52
120.765015,27.96451,53
120.773998,27.96451,53
120.782982,27.96451,53
120.791965,27.96451,52
120.800948,27.96451,52
120.809931,27.96451,51
120.818914,27.96451,50
120.827897,27.96451,48
120.83688,27.96451,44
120.845864,27.96451,35
120.854847,27.96451,31
120.86383,27.96451,27
120.872813,27.96451,25
120.881796,27.96451,23
120.890779,27.96451,21
120.899763,27.96451,17
120.908746,27.96451,16
120.917729,27.96451,13
120.926712,27.96451,11
120.935695,27.96451,9
120.944678,27.96451,8
120.953661,27.96451,7
120.962645,27.96451,6
120.971628,27.96451,5
120.980611,27.96451,5
120.989594,27.96451,5
120.998577,27.96451,4
121.00756,27.96451,4
121.016544,27.96451,4
121.025527,27.96451,4
121.03451,27.96451,4
121.043493,27.96451,4
121.052476,27.96451,4
121.061459,27.96451,5
121.070442,27.96451,5
121.079426,27.96451,6
121.088409,27.96451,6
121.097392,27.96451,6
121.106375,27.96451,5
121.115358,27.96451,4
121.124341,27.96451,4
121.169257,27.96451,4
121.17824,27.96451,4
122.229269,27.96451,4
122.238252,27.96451,4
122.328084,27.96451,4
118.474311,27.972444,4
118.483294,27.972444,4
118.492278,27.972444,4
118.501261,27.972444,5
118.510244,27.972444,6
118.519227,27.972444,8
118.52821,27.972444,8
118.537193,27.972444,8
118.546176,27.972444,6
118.55516,27.972444,4
118.564143,27.972444,4
118.573126,27.972444,4
118.860587,27.972444,4
118.86957,27.972444,4
118.878553,27.972444,4
118.887536,27.972444,4
118.896519,27.972444,4
118.905503,27.972444,4
118.914486,27.972444,5
118.923469,27.972444,5
118.932452,27.972444,5
118.941435,27.972444,5
118.950418,27.972444,4
118.959401,27.972444,4
119.058216,27.972444,4
119.588222,27.972444,4
119.597205,27.972444,6
119.606189,27.972444,11
119.615172,27.972444,15
119.624155,27.972444,23
119.633138,27.972444,26
119.642121,27.972444,27
119.651104,27.972444,24
119.660087,27.972444,17
119.669071,27.972444,12
119.678054,27.972444,6
119.687037,27.972444,5
120.387723,27.972444,4
120.405689,27.972444,4
120.414672,27.972444,4
120.423655,27.972444,4
120.432639,27.972444,4
120.441622,27.972444,4
120.450605,27.972444,4
120.459588,27.972444,4
120.468571,27.972444,5
120.477554,27.972444,5
120.486537,27.972444,5
120.495521,27.972444,5
120.504504,27.972444,9
120.513487,27.972444,12
120.52247,27.972444,15
120.531453,27.972444,19
120.540436,27.972444,22
120.54942,27.972444,27
120.558403,27.972444,34
120.567386,27.972444,41
120.576369,27.972444,45
120.585352,27.972444,47
120.594335,27.972444,49
120.603318,27.972444,49
120.612302,27.972444,50
120.621285,27.972444,52
120.630268,27.972444,53
120.639251,27.972444,54
120.648234,27.972444,55
120.657217,27.972444,56
120.666201,27.972444,56
120.675184,27.972444,55
120.684167,27.972444,56
120.69315,27.972444,55
120.702133,27.972444,55
120.711116,27.972444,54
120.720099,27.972444,53
120.729083,27.972444,53
120.738066,27.972444,53
120.747049,27.972444,53
120.756032,27.972444,54
120.765015,27.972444,55
120.773998,27.972444,54
120.782982,27.972444,53
120.791965,27.972444,50
120.800948,27.972444,49
120.809931,27.972444,48
120.818914,27.972444,47
120.827897,27.972444,44
120.83688,27.972444,39
120.845864,27.972444,32
120.854847,27.972444,30
120.86383,27.972444,28
120.872813,27.972444,28
120.881796,27.972444,27
120.890779,27.972444,25
120.899763,27.972444,22
120.908746,27.972444,19
120.917729,27.972444,15
120.926712,27.972444,13
120.935695,27.972444,11
120.944678,27.972444,10
120.953661,27.972444,9
120.962645,27.972444,7
120.971628,27.972444,6
120.980611,27.972444,5
120.989594,27.972444,5
120.998577,27.972444,4
121.00756,27.972444,4
121.016544,27.972444,4
121.025527,27.972444,4
121.03451,27.972444,4
121.043493,27.972444,4
121.052476,27.972444,5
121.061459,27.972444,5
121.070442,27.972444,5
121.079426,27.972444,6
121.088409,27.972444,6
121.097392,27.972444,5
121.106375,27.972444,5
121.115358,27.972444,4
121.151291,27.972444,4
121.160274,27.972444,4
121.169257,27.972444,4
121.17824,27.972444,4
122.229269,27.972444,4
118.492278,27.980377,4
118.501261,27.980377,5
118.510244,27.980377,5
118.519227,27.980377,6
118.52821,27.980377,7
118.537193,27.980377,6
118.546176,27.980377,5
118.55516,27.980377,4
118.851604,27.980377,4
118.860587,27.980377,4
118.86957,27.980377,4
118.878553,27.980377,4
118.887536,27.980377,4
118.896519,27.980377,4
118.905503,27.980377,4
118.914486,27.980377,5
118.923469,27.980377,5
118.932452,27.980377,6
118.941435,27.980377,5
118.950418,27.980377,4
118.959401,27.980377,4
118.968385,27.980377,4
119.35466,27.980377,4
119.363643,27.980377,4
119.372627,27.980377,4
119.588222,27.980377,5
119.597205,27.980377,8
119.606189,27.980377,14
119.615172,27.980377,21
119.624155,27.980377,27
119.633138,27.980377,29
119.642121,27.980377,28
119.651104,27.980377,22
119.660087,27.980377,17
119.669071,27.980377,12
119.678054,27.980377,6
119.687037,27.980377,4
120.324841,27.980377,4
120.387723,27.980377,4
120.396706,27.980377,4
120.405689,27.980377,4
120.414672,27.980377,4
120.423655,27.980377,4
120.432639,27.980377,4
120.441622,27.980377,4
120.450605,27.980377,4
120.459588,27.980377,4
120.468571,27.980377,5
120.477554,27.980377,5
120.486537,27.980377,5
120.495521,27.980377,6
120.504504,27.980377,11
120.513487,27.980377,17
120.52247,27.980377,22
120.531453,27.980377,28
120.540436,27.980377,31
120.54942,27.980377,36
120.558403,27.980377,42
120.567386,27.980377,46
120.576369,27.980377,48
120.585352,27.980377,50
120.594335,27.980377,50
120.603318,27.980377,51
120.612302,27.980377,52
120.621285,27.980377,53
120.630268,27.980377,54
120.639251,27.980377,54
120.648234,27.980377,56
120.657217,27.980377,56
120.666201,27.980377,57
120.675184,27.980377,58
120.684167,27.980377,58
120.69315,27.980377,58
120.702133,27.980377,58
120.711116,27.980377,58
120.720099,27.980377,57
120.729083,27.980377,57
120.738066,27.980377,56
120.747049,27.980377,56
120.756032,27.980377,55
120.765015,27.980377,54
120.773998,27.980377,54
120.782982,27.980377,52
120.791965,27.980377,49
120.800948,27.980377,47
120.809931,27.980377,43
120.818914,27.980377,42
120.827897,27.980377,39
120.83688,27.980377,36
120.845864,27.980377,30
120.854847,27.980377,29
120.86383,27.980377,29
120.872813,27.980377,30
120.881796,27.980377,29
120.890779,27.980377,27
120.899763,27.980377,25
120.908746,27.980377,22
120.917729,27.980377,19
120.926712,27.980377,17
120.935695,27.980377,16
120.944678,27.980377,14
120.953661,27.980377,12
120.962645,27.980377,8
120.971628,27.980377,7
120.980611,27.980377,6
120.989594,27.980377,5
120.998577,27.980377,5
121.00756,27.980377,4
121.016544,27.980377,4
121.025527,27.980377,4
121.03451,27.980377,4
121.043493,27.980377,4
121.052476,27.980377,5
121.061459,27.980377,5
121.070442,27.980377,6
121.079426,27.980377,6
121.088409,27.980377,6
121.097392,27.980377,5
121.106375,27.980377,4
121.115358,27.980377,4
121.124341,27.980377,4
121.151291,27.980377,4
121.160274,27.980377,4
121.169257,27.980377,4
121.17824,27.980377,4
121.187223,27.980377,4
122.804191,27.980377,4
118.492278,27.98831,4
118.501261,27.98831,4
118.510244,27.98831,4
118.519227,27.98831,5
118.52821,27.98831,6
118.537193,27.98831,5
118.546176,27.98831,5
118.55516,27.98831,4
118.564143,27.98831,4
118.609059,27.98831,4
118.618042,27.98831,4
118.815671,27.98831,4
118.824654,27.98831,4
118.860587,27.98831,4
118.86957,27.98831,4
118.878553,27.98831,4
118.887536,27.98831,4
118.896519,27.98831,4
118.905503,27.98831,5
118.914486,27.98831,5
118.923469,27.98831,6
118.932452,27.98831,6
118.941435,27.98831,6
118.950418,27.98831,5
118.959401,27.98831,4
118.968385,27.98831,4
119.085166,27.98831,4
119.094149,27.98831,4
119.103132,27.98831,4
119.139065,27.98831,4
119.148048,27.98831,4
119.157031,27.98831,4
119.166014,27.98831,4
119.174997,27.98831,4
119.345677,27.98831,4
119.588222,27.98831,5
119.597205,27.98831,9
119.606189,27.98831,14
119.615172,27.98831,21
119.624155,27.98831,26
119.633138,27.98831,28
119.642121,27.98831,26
119.651104,27.98831,21
119.660087,27.98831,16
119.669071,27.98831,8
119.678054,27.98831,5
119.687037,27.98831,4
120.324841,27.98831,4
120.333824,27.98831,4
120.342807,27.98831,4
120.360773,27.98831,4
120.369756,27.98831,4
120.37874,27.98831,4
120.387723,27.98831,4
120.396706,27.98831,4
120.405689,27.98831,4
120.414672,27.98831,4
120.423655,27.98831,4
120.432639,27.98831,4
120.441622,27.98831,4
120.450605,27.98831,4
120.459588,27.98831,4
120.468571,27.98831,5
120.477554,27.98831,5
120.486537,27.98831,5
120.495521,27.98831,7
120.504504,27.98831,15
120.513487,27.98831,22
120.52247,27.98831,28
120.531453,27.98831,33
120.540436,27.98831,40
120.54942,27.98831,43
120.558403,27.98831,47
120.567386,27.98831,47
120.576369,27.98831,50
120.585352,27.98831,50
120.594335,27.98831,51
120.603318,27.98831,52
120.612302,27.98831,52
120.621285,27.98831,54
120.630268,27.98831,54
120.639251,27.98831,56
120.648234,27.98831,56
120.657217,27.98831,57
120.666201,27.98831,58
120.675184,27.98831,58
120.684167,27.98831,58
120.69315,27.98831,58
120.702133,27.98831,58
120.711116,27.98831,59
120.720099,27.98831,58
120.729083,27.98831,58
120.738066,27.98831,57
120.747049,27.98831,56
120.756032,27.98831,55
120.765015,27.98831,54
120.773998,27.98831,53
120.782982,27.98831,48
120.791965,27.98831,42
120.800948,27.98831,38
120.809931,27.98831,36
120.818914,27.98831,35
120.827897,27.98831,36
120.83688,27.98831,35
120.845864,27.98831,30
120.854847,27.98831,30
120.86383,27.98831,30
120.872813,27.98831,30
120.881796,27.98831,29
120.890779,27.98831,29
120.899763,27.98831,28
120.908746,27.98831,26
120.917729,27.98831,25
120.926712,27.98831,24
120.935695,27.98831,21
120.944678,27.98831,18
120.953661,27.98831,16
120.962645,27.98831,10
120.971628,27.98831,8
120.980611,27.98831,6
120.989594,27.98831,5
120.998577,27.98831,5
121.00756,27.98831,4
121.016544,27.98831,4
121.025527,27.98831,4
121.03451,27.98831,5
121.043493,27.98831,5
121.052476,27.98831,5
121.061459,27.98831,6
121.070442,27.98831,6
121.079426,27.98831,6
121.088409,27.98831,5
121.097392,27.98831,5
121.106375,27.98831,4
121.115358,27.98831,4
121.151291,27.98831,4
121.160274,27.98831,4
121.169257,27.98831,4
121.17824,27.98831,4
121.187223,27.98831,4
122.804191,27.98831,4
118.492278,27.996242,4
118.501261,27.996242,4
118.510244,27.996242,5
118.519227,27.996242,5
118.52821,27.996242,5
118.537193,27.996242,5
118.546176,27.996242,4
118.55516,27.996242,4
118.609059,27.996242,4
118.618042,27.996242,4
118.815671,27.996242,4
118.824654,27.996242,4
118.833637,27.996242,4
118.842621,27.996242,5
118.851604,27.996242,4
118.860587,27.996242,4
118.86957,27.996242,4
118.878553,27.996242,4
118.887536,27.996242,4
118.896519,27.996242,4
118.905503,27.996242,5
118.914486,27.996242,5
118.923469,27.996242,6
118.932452,27.996242,6
118.941435,27.996242,6
118.950418,27.996242,5
118.959401,27.996242,4
118.968385,27.996242,4
119.076182,27.996242,4
119.085166,27.996242,4
119.094149,27.996242,4
119.103132,27.996242,4
119.112115,27.996242,4
119.166014,27.996242,4
119.363643,27.996242,4
119.588222,27.996242,5
119.597205,27.996242,9
119.606189,27.996242,12
119.615172,27.996242,21
119.624155,27.996242,24
119.633138,27.996242,24
119.642121,27.996242,23
119.651104,27.996242,16
119.660087,27.996242,13
119.669071,27.996242,6
119.678054,27.996242,4
120.190093,27.996242,4
120.297891,27.996242,4
120.306874,27.996242,4
120.315858,27.996242,4
120.324841,27.996242,4
120.333824,27.996242,4
120.342807,27.996242,4
120.35179,27.996242,4
120.360773,27.996242,4
120.369756,27.996242,4
120.37874,27.996242,4
120.387723,27.996242,4
120.396706,27.996242,4
120.405689,27.996242,4
120.414672,27.996242,4
120.423655,27.996242,4
120.432639,27.996242,4
120.441622,27.996242,4
120.450605,27.996242,4
120.459588,27.996242,4
120.468571,27.996242,5
120.477554,27.996242,5
120.486537,27.996242,6
120.495521,27.996242,7
120.504504,27.996242,17
120.513487,27.996242,24
120.52247,27.996242,33
120.531453,27.996242,38
120.540436,27.996242,42
120.54942,27.996242,45
120.558403,27.996242,47
120.567386,27.996242,48
120.576369,27.996242,50
120.585352,27.996242,50
120.594335,27.996242,52
120.603318,27.996242,53
120.612302,27.996242,54
120.621285,27.996242,55
120.630268,27.996242,56
120.639251,27.996242,57
120.648234,27.996242,58
120.657217,27.996242,59
120.666201,27.996242,59
120.675184,27.996242,59
120.684167,27.996242,60
120.69315,27.996242,60
120.702133,27.996242,59
120.711116,27.996242,59
120.720099,27.996242,59
120.729083,27.996242,58
120.738066,27.996242,55
120.747049,27.996242,55
120.756032,27.996242,55
120.765015,27.996242,55
120.773998,27.996242,51
120.782982,27.996242,46
120.791965,27.996242,39
120.800948,27.996242,35
120.809931,27.996242,33
120.818914,27.996242,33
120.827897,27.996242,36
