lng1,lat1,lng2,lat2
107.00,-21.38,109.80,-27.98
106.00,-21.38,108.50,-26.38
105.00,-21.38,104.30,-21.58
104.00,-21.38,104.90,-21.48
103.00,-21.38,102.90,-20.68
102.00,-21.38,100.00,-21.48
101.00,-21.38,100.80,-20.18
100.00,-21.38,99.80,-20.38
99.00,-21.38,98.40,-21.28
98.00,-21.38,98.90,-21.18
97.00,-21.38,97.10,-21.58
96.00,-21.38,96.70,-22.88
95.00,-21.38,94.00,-22.58
94.00,-21.38,92.90,-23.58
93.00,-21.38,92.80,-23.88
92.00,-21.38,91.40,-24.48
91.00,-21.38,90.50,-23.68
90.00,-21.38,88.90,-25.78
89.00,-21.38,87.60,-24.78
88.00,-21.38,86.50,-23.68
87.00,-21.38,82.70,-23.68
86.00,-21.38,79.10,-24.48
85.00,-21.38,77.40,-24.48
84.00,-21.38,81.00,-24.28
83.00,-21.38,77.90,-27.48
82.00,-21.38,77.60,-27.68
81.00,-21.38,78.50,-26.88
80.00,-21.38,79.90,-22.78
79.00,-21.38,78.80,-22.88
78.00,-21.38,76.10,-24.38
77.00,-21.38,73.30,-26.18
76.00,-21.38,72.90,-25.18
75.00,-21.38,72.20,-25.58
74.00,-21.38,72.00,-25.28
73.00,-21.38,71.50,-24.18
72.00,-21.38,71.20,-23.28
71.00,-21.38,70.30,-23.38
70.00,-21.38,69.20,-23.48
69.00,-21.38,68.40,-24.08
68.00,-21.38,67.60,-24.38
67.00,-21.38,66.80,-24.38
66.00,-21.38,66.30,-23.88
65.00,-21.38,66.60,-23.38
64.00,-21.38,67.00,-20.38
63.00,-21.38,62.70,-18.08
62.00,-21.38,62.70,-18.78
61.00,-21.38,62.20,-18.98
60.00,-21.38,62.20,-19.38
59.00,-21.38,61.70,-19.08
58.00,-21.38,61.50,-18.68
57.00,-21.38,60.40,-16.68
56.00,-21.38,56.30,-15.18
55.00,-21.38,54.80,-16.78
54.00,-21.38,53.40,-17.28
53.00,-21.38,52.30,-17.78
52.00,-21.38,50.20,-17.28
51.00,-21.38,48.20,-17.88
50.00,-21.38,46.50,-18.18
49.00,-21.38,44.70,-17.58
48.00,-21.38,42.60,-17.98
47.00,-21.38,41.60,-17.58
46.00,-21.38,40.70,-17.68
45.00,-21.38,38.80,-17.88
44.00,-21.38,37.50,-18.88
43.00,-21.38,37.00,-18.38
42.00,-21.38,34.60,-17.78
41.00,-21.38,33.40,-18.38
40.00,-21.38,31.40,-18.98
39.00,-21.38,29.70,-19.08
38.00,-21.38,28.10,-18.88
37.00,-21.38,27.50,-19.88
36.00,-21.38,26.40,-20.78
35.00,-21.38,25.20,-21.28
34.00,-21.38,24.60,-21.78
33.00,-21.38,23.10,-21.78
32.00,-21.38,22.20,-22.18
31.00,-21.38,21.10,-22.68
30.00,-21.38,20.00,-23.38
29.00,-21.38,19.10,-24.28
28.00,-21.38,18.00,-24.68
27.00,-21.38,17.30,-25.28
26.00,-21.38,16.80,-26.08
25.00,-21.38,15.90,-26.18
24.00,-21.38,15.20,-26.58
23.00,-21.38,14.90,-26.98
22.00,-21.38,14.10,-27.08
21.00,-21.38,13.70,-27.48
20.00,-21.38,13.10,-27.58
19.00,-21.38,12.30,-27.38
18.00,-21.38,11.30,-27.68
17.00,-21.38,10.00,-27.58
16.00,-21.38,10.30,-26.18
15.00,-21.38,11.10,-26.78
14.00,-21.38,11.40,-25.98
13.00,-21.38,10.70,-25.78
12.00,-21.38,9.90,-25.18
11.00,-21.38,11.80,-24.58
10.00,-21.38,10.60,-25.78
9.00,-21.38,10.60,-24.58
8.00,-21.38,9.60,-23.58
7.00,-21.38,8.40,-23.58
6.00,-21.38,6.90,-23.58
5.00,-21.38,5.80,-23.38
4.00,-21.38,4.00,-22.68
3.00,-21.38,3.70,-22.48
2.00,-21.38,2.10,-22.38
1.00,-21.38,0.10,-21.88
0.00,-21.38,-0.10,-21.98
-1.00,-21.38,1.20,-20.48
-2.00,-21.38,0.20,-16.88
-3.00,-21.38,0.30,-16.38
-4.00,-21.38,-2.10,-17.48
-5.00,-21.38,-4.30,-19.38
-6.00,-21.38,-6.40,-21.18
-7.00,-21.38,-9.50,-20.78
-8.00,-21.38,-10.50,-17.78
-9.00,-21.38,-8.70,-18.08
-10.00,-21.38,-10.10,-18.88
-11.00,-21.38,-10.60,-19.38
-12.00,-21.38,-11.00,-19.88
-13.00,-21.38,-13.20,-20.68
-14.00,-21.38,-14.20,-20.48
-15.00,-21.38,-14.80,-21.78
-16.00,-21.38,-17.20,-21.38
-17.00,-21.38,-17.60,-21.98
-18.00,-21.38,-18.20,-21.18
-19.00,-21.38,-20.10,-19.38
-20.00,-21.38,-19.80,-15.68
-21.00,-21.38,-23.20,-17.48
-22.00,-21.38,-24.90,-17.28
-23.00,-21.38,-26.20,-17.68
-24.00,-21.38,-26.10,-18.68
-25.00,-21.38,-28.80,-19.88
-26.00,-21.38,-31.40,-22.28
-27.00,-21.38,-31.40,-23.48
-28.00,-21.38,-32.00,-23.88
-29.00,-21.38,-33.30,-23.98
-30.00,-21.38,-34.60,-25.18
-31.00,-21.38,-35.50,-24.78
-32.00,-21.38,-36.70,-24.28
-33.00,-21.38,-37.30,-24.58
-34.00,-21.38,-39.40,-25.08
-35.00,-21.38,-40.00,-24.28
-36.00,-21.38,-36.90,-27.68
-37.00,-21.38,-40.20,-26.78
-38.00,-21.38,-44.40,-27.58
-39.00,-21.38,-44.60,-26.38
-40.00,-21.38,-52.80,-23.18
-41.00,-21.38,-46.20,-20.98
-42.00,-21.38,-45.30,-22.18
-43.00,-21.38,-44.20,-23.68
-44.00,-21.38,-44.70,-25.58
-45.00,-21.38,-45.30,-26.08
-46.00,-21.38,-44.50,-27.18
-47.00,-21.38,-46.50,-26.98
-48.00,-21.38,-47.20,-28.48
-49.00,-21.38,-47.90,-28.68
-50.00,-21.38,-48.40,-29.08
-51.00,-21.38,-49.50,-28.48
-52.00,-21.38,-48.70,-28.78
-53.00,-21.38,-49.60,-28.58
-54.00,-21.38,-49.60,-29.18
-55.00,-21.38,-49.90,-24.08
-56.00,-21.38,-51.90,-18.78
-57.00,-21.38,-54.00,-17.88
-58.00,-21.38,-55.70,-18.48
-59.00,-21.38,-56.10,-18.98
-60.00,-21.38,-60.30,-16.28
-61.00,-21.38,-61.40,-18.18
-62.00,-21.38,-62.80,-18.58
-63.00,-21.38,-64.00,-18.28
-64.00,-21.38,-65.30,-18.88
-65.00,-21.38,-67.10,-20.38
-66.00,-21.38,-66.90,-20.88
-67.00,-21.38,-70.60,-21.28
-68.00,-21.38,-71.20,-22.18
-69.00,-21.38,-68.50,-22.58
-70.00,-21.38,-72.50,-21.68
-71.00,-21.38,-74.40,-20.28
-72.00,-21.38,-76.30,-21.08
-73.00,-21.38,-77.00,-19.58
-74.00,-21.38,-77.60,-18.58
-75.00,-21.38,-78.70,-20.88
-76.00,-21.38,-77.90,-21.48
-77.00,-21.38,-76.60,-22.78
-78.00,-21.38,-76.10,-23.28
-79.00,-21.38,-77.50,-22.08
-80.00,-21.38,-79.60,-22.88
-81.00,-21.38,-82.00,-20.68
-82.00,-21.38,-82.80,-21.88
-83.00,-21.38,-83.80,-21.08
-84.00,-21.38,-85.20,-21.28
-85.00,-21.38,-84.50,-22.38
-86.00,-21.38,-86.20,-22.68
-87.00,-21.38,-87.20,-23.08
-88.00,-21.38,-88.20,-22.58
-89.00,-21.38,-89.40,-22.38
-90.00,-21.38,-89.10,-21.58
-91.00,-21.38,-92.30,-21.28
-92.00,-21.38,-86.50,-23.78
-93.00,-21.38,-91.70,-20.48
-94.00,-21.38,-96.80,-21.58
-95.00,-21.38,-95.40,-20.68
-96.00,-21.38,-94.90,-19.58
-97.00,-21.38,-95.00,-20.58
-98.00,-21.38,-97.70,-19.78
-99.00,-21.38,-97.60,-20.78
-100.00,-21.38,-99.10,-19.78
-101.00,-21.38,-101.10,-19.98
-102.00,-21.38,-103.40,-21.18
-103.00,-21.38,-103.60,-21.38
-104.00,-21.38,-103.90,-21.28
-105.00,-21.38,-105.10,-19.08
-106.00,-21.38,-106.80,-19.18
-107.00,-21.38,-108.70,-22.88
-108.00,-21.38,-109.20,-22.68
-109.00,-21.38,-109.90,-23.78
-110.00,-21.38,-111.40,-22.68
-111.00,-21.38,-111.50,-18.68
-112.00,-21.38,-114.00,-21.78
-113.00,-21.38,-116.60,-21.28
-114.00,-21.38,-119.80,-21.58
-115.00,-21.38,-125.00,-25.18
-116.00,-21.38,-127.90,-29.18
-117.00,-21.38,-126.90,-31.68
-118.00,-21.38,-125.60,-32.78
-119.00,-21.38,-123.10,-31.88
-120.00,-21.38,-118.50,-22.78
-121.00,-21.38,-130.60,-36.38
-122.00,-21.38,-130.00,-33.98
-123.00,-21.38,-132.80,-32.68
-124.00,-21.38,-134.90,-29.58
-125.00,-21.38,-135.10,-30.38
-126.00,-21.38,-136.40,-29.98
-127.00,-21.38,-136.30,-30.78
-128.00,-21.38,-136.60,-31.08
-129.00,-21.38,-137.30,-30.68
-130.00,-21.38,-138.00,-29.68
-131.00,-21.38,-138.50,-29.48
-132.00,-21.38,-138.80,-29.78
-133.00,-21.38,-139.70,-29.38
-134.00,-21.38,-140.00,-28.88
-135.00,-21.38,-140.20,-28.38
-136.00,-21.38,-140.80,-26.98
-137.00,-21.38,-141.20,-26.68
-138.00,-21.38,-141.40,-26.08
-139.00,-21.38,-142.10,-25.18
-140.00,-21.38,-142.90,-24.18
-141.00,-21.38,-144.50,-23.28
-142.00,-21.38,-146.70,-22.38
-143.00,-21.38,-147.80,-22.28
-144.00,-21.38,-148.20,-22.88
-145.00,-21.38,-148.60,-22.88
-146.00,-21.38,-149.40,-23.18
-147.00,-21.38,-150.40,-23.58
-148.00,-21.38,-151.40,-23.68
-149.00,-21.38,-152.40,-23.98
-150.00,-21.38,-153.30,-24.48
-151.00,-21.38,-154.80,-25.08
-152.00,-21.38,-155.70,-25.18
-153.00,-21.38,-156.90,-25.48
-154.00,-21.38,-158.10,-25.58
-155.00,-21.38,-159.20,-25.68
-156.00,-21.38,-160.10,-25.88
-157.00,-21.38,-160.90,-25.98
-158.00,-21.38,-161.70,-26.38
-159.00,-21.38,-162.30,-26.78
-160.00,-21.38,-162.90,-27.18
-161.00,-21.38,-163.30,-27.48
-162.00,-21.38,-163.80,-27.78
-163.00,-21.38,-164.30,-28.18
-164.00,-21.38,-164.60,-28.48
-165.00,-21.38,-165.00,-28.68
-166.00,-21.38,-165.40,-28.88
-167.00,-21.38,-165.80,-28.98
-168.00,-21.38,-166.10,-28.88
-169.00,-21.38,-166.50,-28.78
-170.00,-21.38,-167.00,-28.68
-171.00,-21.38,-167.60,-28.48
-172.00,-21.38,-168.20,-28.18
-173.00,-21.38,-168.70,-27.88
-174.00,-21.38,-169.60,-27.78
-175.00,-21.38,-168.50,-24.78
-176.00,-21.38,-168.60,-17.48
-177.00,-21.38,-169.30,-17.18
-178.00,-21.38,-170.00,-16.48
-179.00,-21.38,-170.90,-16.18
-180.00,-21.38,-172.50,-16.48
180.00,-22.38,188.60,-15.98
179.00,-22.38,186.90,-15.98
178.00,-22.38,186.10,-16.48
177.00,-22.38,184.90,-15.68
176.00,-22.38,182.90,-14.68
175.00,-22.38,180.00,-13.08
174.00,-22.38,177.70,-12.78
173.00,-22.38,176.10,-13.28
172.00,-22.38,174.20,-13.28
171.00,-22.38,172.90,-14.18
170.00,-22.38,172.20,-15.18
169.00,-22.38,171.10,-16.28
168.00,-22.38,169.70,-16.48
167.00,-22.38,168.50,-16.68
166.00,-22.38,166.80,-16.98
165.00,-22.38,165.50,-16.98
164.00,-22.38,163.60,-16.98
163.00,-22.38,161.80,-17.58
162.00,-22.38,159.70,-18.38
161.00,-22.38,157.90,-19.88
160.00,-22.38,154.70,-20.18
159.00,-22.38,154.30,-21.08
158.00,-22.38,152.70,-21.48
157.00,-22.38,152.50,-21.18
156.00,-22.38,152.00,-21.48
155.00,-22.38,151.00,-20.18
154.00,-22.38,150.40,-18.58
153.00,-22.38,148.40,-19.38
152.00,-22.38,146.90,-20.28
151.00,-22.38,146.30,-20.38
150.00,-22.38,144.60,-20.88
149.00,-22.38,143.30,-20.98
148.00,-22.38,141.90,-21.28
147.00,-22.38,140.80,-22.58
146.00,-22.38,139.60,-23.48
145.00,-22.38,138.60,-23.58
144.00,-22.38,137.60,-23.38
143.00,-22.38,136.10,-23.58
142.00,-22.38,135.20,-23.78
141.00,-22.38,134.10,-25.08
140.00,-22.38,133.80,-25.78
139.00,-22.38,133.20,-24.98
138.00,-22.38,132.10,-25.18
137.00,-22.38,130.20,-25.78
136.00,-22.38,128.60,-26.18
135.00,-22.38,127.70,-26.68
134.00,-22.38,126.30,-26.18
133.00,-22.38,127.00,-26.18
132.00,-22.38,126.60,-27.68
131.00,-22.38,124.00,-27.98
130.00,-22.38,122.20,-27.78
129.00,-22.38,120.40,-26.68
128.00,-22.38,118.20,-26.68
127.00,-22.38,117.60,-26.48
126.00,-22.38,117.40,-25.48
125.00,-22.38,117.30,-25.28
124.00,-22.38,116.60,-24.28
123.00,-22.38,115.80,-24.28
122.00,-22.38,116.10,-24.98
121.00,-22.38,115.50,-25.18
120.00,-22.38,114.50,-25.08
119.00,-22.38,114.10,-25.28
118.00,-22.38,114.10,-25.38
117.00,-22.38,114.20,-25.18
116.00,-22.38,114.20,-24.88
115.00,-22.38,114.60,-24.88
114.00,-22.38,114.60,-25.38
113.00,-22.38,114.80,-26.18
112.00,-22.38,112.90,-26.98
111.00,-22.38,111.50,-27.68
110.00,-22.38,111.30,-23.58
109.00,-22.38,110.30,-31.58
108.00,-22.38,110.60,-30.28
107.00,-22.38,111.60,-30.58
106.00,-22.38,106.20,-22.58
105.00,-22.38,103.80,-23.78
104.00,-22.38,104.60,-23.28
103.00,-22.38,104.20,-21.98
102.00,-22.38,99.00,-18.78
101.00,-22.38,100.80,-21.78
100.00,-22.38,100.10,-22.48
99.00,-22.38,99.40,-20.48
98.00,-22.38,98.70,-22.28
97.00,-22.38,97.30,-22.18
96.00,-22.38,96.70,-22.78
95.00,-22.38,94.10,-22.28
94.00,-22.38,94.00,-22.88
93.00,-22.38,92.60,-23.38
92.00,-22.38,91.00,-24.18
91.00,-22.38,89.60,-24.58
90.00,-22.38,87.20,-26.78
89.00,-22.38,86.00,-25.68
88.00,-22.38,83.60,-23.58
87.00,-22.38,80.60,-23.08
86.00,-22.38,78.10,-24.78
85.00,-22.38,77.40,-26.88
84.00,-22.38,77.00,-27.58
83.00,-22.38,79.60,-26.78
82.00,-22.38,81.20,-24.68
81.00,-22.38,80.20,-24.88
80.00,-22.38,77.80,-27.68
79.00,-22.38,76.40,-29.78
78.00,-22.38,74.90,-29.28
77.00,-22.38,74.50,-28.68
76.00,-22.38,74.80,-29.18
75.00,-22.38,74.80,-28.38
74.00,-22.38,74.70,-27.68
73.00,-22.38,73.90,-25.78
72.00,-22.38,73.10,-23.38
71.00,-22.38,71.50,-22.48
70.00,-22.38,70.50,-22.98
69.00,-22.38,68.40,-22.88
68.00,-22.38,66.00,-23.98
67.00,-22.38,64.90,-24.38
66.00,-22.38,63.20,-24.78
65.00,-22.38,63.60,-24.28
64.00,-22.38,63.00,-21.98
63.00,-22.38,61.60,-20.38
62.00,-22.38,59.50,-20.58
61.00,-22.38,59.00,-20.38
60.00,-22.38,58.00,-19.48
59.00,-22.38,57.50,-21.18
58.00,-22.38,58.20,-20.68
57.00,-22.38,59.00,-19.88
56.00,-22.38,57.10,-17.68
55.00,-22.38,56.20,-17.48
54.00,-22.38,54.20,-17.68
53.00,-22.38,54.00,-18.48
52.00,-22.38,51.60,-18.58
51.00,-22.38,50.20,-17.58
50.00,-22.38,47.70,-17.18
49.00,-22.38,45.30,-17.78
48.00,-22.38,43.00,-17.48
47.00,-22.38,42.00,-18.38
46.00,-22.38,41.50,-19.08
45.00,-22.38,39.20,-19.08
44.00,-22.38,37.90,-19.18
43.00,-22.38,37.70,-18.18
42.00,-22.38,34.60,-17.98
41.00,-22.38,32.90,-18.08
40.00,-22.38,31.40,-19.28
39.00,-22.38,29.60,-19.68
38.00,-22.38,28.00,-19.78
37.00,-22.38,27.10,-20.48
36.00,-22.38,26.70,-20.98
35.00,-22.38,25.60,-21.98
34.00,-22.38,24.60,-22.68
33.00,-22.38,23.50,-23.18
32.00,-22.38,22.20,-23.48
31.00,-22.38,20.90,-24.58
30.00,-22.38,19.90,-25.18
29.00,-22.38,19.00,-25.78
28.00,-22.38,18.30,-26.28
27.00,-22.38,17.40,-26.48
26.00,-22.38,17.00,-27.08
25.00,-22.38,16.40,-28.28
24.00,-22.38,16.10,-28.28
23.00,-22.38,15.30,-28.38
22.00,-22.38,14.70,-28.58
21.00,-22.38,14.20,-28.38
20.00,-22.38,14.00,-28.28
19.00,-22.38,13.60,-27.78
18.00,-22.38,12.90,-27.28
17.00,-22.38,12.50,-27.18
16.00,-22.38,12.20,-24.28
15.00,-22.38,11.80,-24.68
14.00,-22.38,12.20,-26.08
13.00,-22.38,11.50,-26.68
12.00,-22.38,11.80,-26.88
11.00,-22.38,12.00,-26.08
10.00,-22.38,11.10,-27.38
9.00,-22.38,10.70,-26.78
8.00,-22.38,10.40,-24.88
7.00,-22.38,9.60,-23.88
6.00,-22.38,8.30,-23.38
5.00,-22.38,6.80,-23.18
4.00,-22.38,4.80,-22.78
3.00,-22.38,3.20,-22.68
2.00,-22.38,1.50,-21.88
1.00,-22.38,0.10,-22.18
0.00,-22.38,-0.40,-22.98
-1.00,-22.38,-0.50,-22.08
-2.00,-22.38,-0.20,-18.68
-3.00,-22.38,-1.30,-18.38
-4.00,-22.38,-4.30,-17.28
-5.00,-22.38,-3.80,-15.38
-6.00,-22.38,-1.90,-18.08
-7.00,-22.38,-7.20,-20.58
-8.00,-22.38,-6.70,-18.38
-9.00,-22.38,-8.40,-19.58
-10.00,-22.38,-9.60,-19.68
-11.00,-22.38,-10.40,-20.08
-12.00,-22.38,-9.60,-19.68
-13.00,-22.38,-12.40,-20.38
-14.00,-22.38,-14.30,-22.18
-15.00,-22.38,-14.30,-21.48
-16.00,-22.38,-16.50,-20.98
-17.00,-22.38,-17.40,-22.18
-18.00,-22.38,-18.50,-23.18
-19.00,-22.38,-19.50,-23.18
-20.00,-22.38,-19.70,-17.58
-21.00,-22.38,-21.60,-16.88
-22.00,-22.38,-22.50,-18.18
-23.00,-22.38,-24.80,-18.58
-24.00,-22.38,-25.80,-18.78
-25.00,-22.38,-29.30,-18.58
-26.00,-22.38,-31.60,-21.18
-27.00,-22.38,-30.20,-22.78
-28.00,-22.38,-31.10,-23.88
-29.00,-22.38,-33.10,-23.88
-30.00,-22.38,-34.10,-25.38
-31.00,-22.38,-34.70,-24.28
-32.00,-22.38,-37.00,-24.78
-33.00,-22.38,-35.80,-25.28
-34.00,-22.38,-38.80,-25.18
-35.00,-22.38,-40.30,-25.18
-36.00,-22.38,-38.20,-29.08
-37.00,-22.38,-42.50,-26.38
-38.00,-22.38,-42.70,-25.28
-39.00,-22.38,-45.30,-26.98
-40.00,-22.38,-48.10,-22.98
-41.00,-22.38,-44.50,-23.08
-42.00,-22.38,-44.00,-24.58
-43.00,-22.38,-44.00,-26.08
-44.00,-22.38,-44.20,-27.28
-45.00,-22.38,-43.90,-27.38
-46.00,-22.38,-44.90,-29.08
-47.00,-22.38,-44.80,-29.38
-48.00,-22.38,-45.20,-29.28
-49.00,-22.38,-45.90,-29.18
-50.00,-22.38,-46.50,-29.18
-51.00,-22.38,-47.50,-29.48
-52.00,-22.38,-48.10,-28.98
-53.00,-22.38,-47.70,-29.08
-54.00,-22.38,-48.50,-27.48
-55.00,-22.38,-49.20,-28.98
-56.00,-22.38,-50.70,-19.48
-57.00,-22.38,-54.20,-19.98
-58.00,-22.38,-53.80,-15.88
-59.00,-22.38,-58.40,-20.88
-60.00,-22.38,-61.40,-14.78
-61.00,-22.38,-62.70,-17.68
-62.00,-22.38,-63.30,-18.88
-63.00,-22.38,-65.90,-19.38
-64.00,-22.38,-66.30,-19.68
-65.00,-22.38,-67.50,-19.58
-66.00,-22.38,-69.30,-21.18
-67.00,-22.38,-71.40,-22.98
-68.00,-22.38,-69.80,-23.08
-69.00,-22.38,-69.50,-19.88
-70.00,-22.38,-72.40,-21.78
-71.00,-22.38,-74.10,-22.78
-72.00,-22.38,-75.70,-20.98
-73.00,-22.38,-77.40,-21.08
-74.00,-22.38,-76.40,-20.48
-75.00,-22.38,-76.20,-20.68
-76.00,-22.38,-76.00,-22.48
-77.00,-22.38,-76.90,-22.78
-78.00,-22.38,-79.10,-22.58
-79.00,-22.38,-80.20,-22.18
-80.00,-22.38,-80.80,-23.08
-81.00,-22.38,-82.70,-22.98
-82.00,-22.38,-83.50,-22.78
-83.00,-22.38,-83.40,-23.18
-84.00,-22.38,-84.50,-21.68
-85.00,-22.38,-85.60,-22.98
-86.00,-22.38,-85.90,-23.08
-87.00,-22.38,-85.80,-22.88
-88.00,-22.38,-86.90,-22.48
-89.00,-22.38,-87.80,-23.68
-90.00,-22.38,-89.10,-24.88
-91.00,-22.38,-88.60,-23.58
-92.00,-22.38,-90.80,-22.18
-93.00,-22.38,-91.10,-22.18
-94.00,-22.38,-95.90,-22.38
-95.00,-22.38,-95.70,-22.38
-96.00,-22.38,-95.70,-21.68
-97.00,-22.38,-94.80,-22.78
-98.00,-22.38,-96.10,-20.88
-99.00,-22.38,-98.20,-22.18
-100.00,-22.38,-99.30,-21.58
-101.00,-22.38,-101.30,-20.88
-102.00,-22.38,-102.70,-21.48
-103.00,-22.38,-102.20,-21.98
-104.00,-22.38,-104.40,-21.18
-105.00,-22.38,-106.10,-21.18
-106.00,-22.38,-106.30,-20.68
-107.00,-22.38,-108.20,-21.28
-108.00,-22.38,-108.80,-22.48
-109.00,-22.38,-110.50,-23.88
-110.00,-22.38,-112.90,-24.08
-111.00,-22.38,-112.90,-22.78
-112.00,-22.38,-113.40,-22.18
-113.00,-22.38,-113.70,-24.38
-114.00,-22.38,-116.50,-24.38
-115.00,-22.38,-115.90,-21.48
-116.00,-22.38,-121.20,-22.58
-117.00,-22.38,-129.20,-30.48
-118.00,-22.38,-126.50,-34.68
-119.00,-22.38,-125.80,-36.28
-120.00,-22.38,-123.00,-32.88
-121.00,-22.38,-124.20,-23.48
-122.00,-22.38,-127.90,-34.78
-123.00,-22.38,-130.50,-33.38
-124.00,-22.38,-133.30,-32.38
-125.00,-22.38,-134.30,-31.58
-126.00,-22.38,-135.10,-31.48
-127.00,-22.38,-136.00,-30.78
-128.00,-22.38,-135.80,-30.78
-129.00,-22.38,-135.50,-31.68
-130.00,-22.38,-135.90,-30.28
-131.00,-22.38,-136.30,-29.48
-132.00,-22.38,-137.60,-29.38
-133.00,-22.38,-138.30,-29.78
-134.00,-22.38,-138.80,-29.58
-135.00,-22.38,-139.20,-29.48
-136.00,-22.38,-139.80,-29.68
-137.00,-22.38,-140.80,-28.88
-138.00,-22.38,-140.90,-28.28
-139.00,-22.38,-142.20,-27.28
-140.00,-22.38,-142.70,-26.18
-141.00,-22.38,-144.10,-24.58
-142.00,-22.38,-146.30,-24.28
-143.00,-22.38,-147.10,-24.68
-144.00,-22.38,-145.90,-24.58
-145.00,-22.38,-146.00,-23.98
-146.00,-22.38,-147.60,-23.58
-147.00,-22.38,-149.40,-23.78
-148.00,-22.38,-150.20,-24.58
-149.00,-22.38,-151.10,-25.08
-150.00,-22.38,-152.60,-25.78
-151.00,-22.38,-153.20,-26.28
-152.00,-22.38,-154.30,-26.48
-153.00,-22.38,-155.20,-26.78
-154.00,-22.38,-156.20,-26.98
-155.00,-22.38,-157.20,-26.98
-156.00,-22.38,-158.30,-26.98
-157.00,-22.38,-159.30,-27.18
-158.00,-22.38,-160.00,-27.58
-159.00,-22.38,-160.50,-27.98
-160.00,-22.38,-160.90,-28.48
-161.00,-22.38,-161.30,-28.88
-162.00,-22.38,-161.60,-29.18
-163.00,-22.38,-162.00,-29.38
-164.00,-22.38,-162.30,-29.38
-165.00,-22.38,-162.60,-29.48
-166.00,-22.38,-162.90,-29.48
-167.00,-22.38,-163.30,-29.38
-168.00,-22.38,-163.60,-29.18
-169.00,-22.38,-163.90,-29.08
-170.00,-22.38,-164.40,-29.08
-171.00,-22.38,-165.00,-28.88
-172.00,-22.38,-165.60,-28.68
-173.00,-22.38,-166.50,-28.38
-174.00,-22.38,-167.50,-27.88
-175.00,-22.38,-168.10,-27.28
-176.00,-22.38,-169.80,-27.38
-177.00,-22.38,-167.00,-19.48
-178.00,-22.38,-169.10,-16.68
-179.00,-22.38,-169.80,-15.98
-180.00,-22.38,-171.40,-15.98
180.00,-23.37,189.90,-15.27
179.00,-23.37,188.60,-15.67
178.00,-23.37,186.80,-15.37
177.00,-23.37,185.10,-16.17
176.00,-23.37,183.70,-16.17
175.00,-23.37,182.50,-14.77
174.00,-23.37,179.50,-12.87
173.00,-23.37,176.80,-12.27
172.00,-23.37,175.00,-13.17
171.00,-23.37,173.50,-13.77
170.00,-23.37,173.00,-14.97
169.00,-23.37,171.40,-15.87
168.00,-23.37,169.70,-16.57
167.00,-23.37,168.30,-17.17
166.00,-23.37,167.10,-17.17
165.00,-23.37,165.40,-17.57
164.00,-23.37,163.40,-17.67
163.00,-23.37,161.40,-18.27
162.00,-23.37,159.30,-19.07
161.00,-23.37,157.40,-19.47
160.00,-23.37,155.90,-20.47
159.00,-23.37,155.00,-21.17
158.00,-23.37,153.70,-22.07
157.00,-23.37,152.90,-21.57
156.00,-23.37,152.30,-21.87
155.00,-23.37,151.10,-22.67
154.00,-23.37,150.50,-20.97
153.00,-23.37,149.70,-19.57
152.00,-23.37,148.10,-19.67
151.00,-23.37,147.40,-20.77
150.00,-23.37,145.10,-21.47
149.00,-23.37,144.20,-22.07
148.00,-23.37,143.00,-21.87
147.00,-23.37,141.50,-22.07
146.00,-23.37,140.40,-23.27
145.00,-23.37,139.50,-23.97
144.00,-23.37,138.60,-24.17
143.00,-23.37,137.40,-23.77
142.00,-23.37,136.30,-24.17
141.00,-23.37,134.70,-24.77
140.00,-23.37,133.70,-25.57
139.00,-23.37,132.90,-26.07
138.00,-23.37,132.20,-25.77
137.00,-23.37,130.50,-26.07
136.00,-23.37,129.70,-25.77
135.00,-23.37,128.40,-26.37
134.00,-23.37,128.00,-25.57
133.00,-23.37,126.90,-25.67
132.00,-23.37,125.50,-25.77
131.00,-23.37,124.40,-27.27
130.00,-23.37,123.20,-27.57
129.00,-23.37,121.30,-27.77
128.00,-23.37,119.60,-26.77
127.00,-23.37,118.80,-26.77
126.00,-23.37,118.30,-26.87
125.00,-23.37,117.90,-25.97
124.00,-23.37,117.20,-25.87
123.00,-23.37,116.40,-25.97
122.00,-23.37,116.30,-26.17
121.00,-23.37,116.30,-26.17
120.00,-23.37,115.80,-26.17
119.00,-23.37,115.40,-26.37
118.00,-23.37,115.40,-26.77
117.00,-23.37,115.90,-27.17
116.00,-23.37,116.00,-27.57
115.00,-23.37,116.20,-27.67
114.00,-23.37,115.80,-27.57
113.00,-23.37,115.20,-27.87
112.00,-23.37,113.70,-27.97
111.00,-23.37,110.90,-24.97
110.00,-23.37,110.40,-24.47
109.00,-23.37,112.40,-28.57
108.00,-23.37,110.80,-30.07
107.00,-23.37,108.70,-28.57
106.00,-23.37,104.20,-25.17
105.00,-23.37,107.10,-22.47
104.00,-23.37,104.50,-22.87
103.00,-23.37,101.50,-22.47
102.00,-23.37,102.60,-22.57
101.00,-23.37,100.10,-21.67
100.00,-23.37,101.50,-21.37
99.00,-23.37,96.60,-22.67
98.00,-23.37,98.30,-22.97
97.00,-23.37,97.00,-22.37
96.00,-23.37,96.30,-22.67
95.00,-23.37,94.30,-22.17
94.00,-23.37,93.70,-22.97
